noise_pct,noise_mac_types,acc,acc_mm,eval_loss
0.0,attn_apply,0.7601630157921548,0.7637306753458096,0.5874914956743243
1.0,attn_apply,0.7609780947529292,0.7604759967453214,0.5896479461451307
2.0,attn_apply,0.7543555781966378,0.753559804719284,0.6015958789165711
5.0,attn_apply,0.721141110545084,0.7221318144833198,0.6501804781950258
10.0,attn_apply,0.5988792664289353,0.5927583401139137,0.8357279628806471
15.0,attn_apply,0.4785532348446256,0.48098047192839705,0.9760247196164892
20.0,attn_apply,0.41344880285277635,0.41466639544344996,1.0519664460362363
