noise_pct,noise_mac_types,acc,acc_mm,eval_loss
0.0,output_proj,0.7594498217014773,0.7628152969894223,0.5872759834077537
1.0,output_proj,0.7603667855323485,0.7609845402766476,0.5951046625376718
2.0,output_proj,0.758125318390219,0.7600691619202604,0.5919180150334921
5.0,output_proj,0.7592460519612837,0.7626118795768918,0.5923264729471859
10.0,output_proj,0.7604686704024453,0.7581366965012205,0.5919315613175254
15.0,output_proj,0.7499745287824758,0.7554922701383239,0.6039869636297226
20.0,output_proj,0.7505858380030566,0.7501017087062652,0.6099689523977643
