noise_pct,noise_mac_types,acc,acc_mm,eval_loss
0.0,attn_score,0.7600611309220581,0.7640358014646054,0.5874807482482167
1.0,attn_score,0.760570555272542,0.7582384052074858,0.5874627639299883
2.0,attn_score,0.7577177789098319,0.7610862489829129,0.5930286952042618
5.0,attn_score,0.7595517065715741,0.7636289666395444,0.592850108342761
10.0,attn_score,0.7521141110545084,0.7560008136696501,0.5997278219762376
15.0,attn_score,0.7555781966377992,0.7585435313262815,0.6010080607249993
20.0,attn_score,0.7504839531329598,0.75,0.6091330667611831
