noise_pct,noise_mac_types,acc,acc_mm,eval_loss
0.0,ffn1,0.7602649006622516,0.7641375101708706,0.5878182614907768
1.0,ffn1,0.7597554763117677,0.7635272579332791,0.5943953248669154
2.0,ffn1,0.7575140091696383,0.7630187144019528,0.5924189144848613
5.0,ffn1,0.7541518084564443,0.7582384052074858,0.5950529810271744
10.0,ffn1,0.7441670911869588,0.7439991863303499,0.6328340848416382
15.0,ffn1,0.6724401426388181,0.6724979658258747,0.7797029967319693
20.0,ffn1,0.4858889454915945,0.4832180634662327,1.209406995860684
