mac_type,layer_idx,value,count
attn_apply,11,-27,11690
attn_apply,11,-26,13923
attn_apply,11,-25,15386
attn_apply,11,-24,18600
attn_apply,11,-23,19549
attn_apply,11,-22,24941
attn_apply,11,-21,29076
attn_apply,11,-20,32697
attn_apply,11,-19,36691
attn_apply,11,-18,41930
attn_apply,11,-17,48517
attn_apply,11,-16,54945
attn_apply,11,-15,61909
attn_apply,11,-14,68321
attn_apply,11,-13,77524
attn_apply,11,-12,88109
attn_apply,11,-11,102966
attn_apply,11,-10,116956
attn_apply,11,-9,140783
attn_apply,11,-8,167899
attn_apply,11,-7,206168
attn_apply,11,-6,244949
attn_apply,11,-5,297779
attn_apply,11,-4,429602
attn_apply,11,-3,737965
attn_apply,11,-2,1081047
attn_apply,11,-1,1931099
attn_apply,11,0,677543
